timestamp,event,mint,symbol,price_usd,size_usd,fee_usd,pnl_usd,reason
2026-08-26 18:21:18,SKIP,J8ucMTNL36Zdj6Cbn28fWnoKhxEU4mkKghCAnoEMpump,YAWPER,,,,,concentration_risk (51.5% > 40.0%)
2026-08-26 18:21:54,SKIP,FjedfFhLDK6aLzryPemPjkHCe1FVS9ou4kU2hNBpump,GENNY,,,,,serial_dev (22 prior mints)
2026-08-26 18:22:33,SKIP,EpSnqeJ1n2yaugCZT7hkqr7QvVQamduuB3A2yZMmpump,Poopings,,,,,serial_dev (1473 prior mints)
2026-08-26 18:24:03,SKIP,TdBzm989dmt3BDnEvQE9ePmY4hyQaMSexhsZ5eNpump,CYBERLEEK,,,,,concentration_risk (99.4% > 40.0%)
2026-08-26 18:25:01,SKIP,3XdF8cqmASvamCdZsLsntA53e95GrfdjHjDgkXhVpump,USWS,,,,,concentration_risk (99.1% > 40.0%)
2026-08-26 18:25:46,SKIP,9z8YVPJ1JdSfRLVsG5rN7fs6pgu5UvfDTSZiEUnSpump,CLAN,,,,,concentration_risk (95.4% > 40.0%)
2026-08-26 18:25:58,SKIP,6LvBL3JkJg49bZbky2CGZ7YkuaorAj4CXnceW2Ygpump,CRIVAN,,,,,liquidity_too_low (7 < 1500)
2026-08-26 18:26:49,SKIP,9kJS5z7tPBK8mfH8rrnQGg326FXHZcnVJUAa5kYspump,solo,,,,,balance_too_low
2026-08-26 18:27:19,SKIP,N8koreCrSKq2kwQHZ43hQJd5FzTmaV1KUGTaXzmpump,5,,,,,concentration_risk (93.9% > 40.0%)
2026-08-26 18:27:43,SKIP,H1DvT15hGfPs6MRuZCVECByyQVDtrL3Py7p5m5F3pump,ポケモン,,,,,balance_too_low
2026-08-26 18:28:25,SKIP,3k4ho9hndMsecM1Ekuwup7Af9XsbN39V1LRtULDAsc8v,Twitter,,,,,concentration_risk (95.6% > 40.0%)
2026-08-26 18:28:28,SKIP,ZXgEFp9frwnu3WaZ6RjyRWhpFhH5NsPbujEUwnApump,TURCOM,,,,,liquidity_too_low (0 < 1500)
2026-08-26 18:28:44,SKIP,7Y8yDCBLmpudmycvzXoTCr8irFdquVafN334GmSuzQUk,Beagle,,,,,concentration_risk (43.9% > 40.0%)
2026-08-26 18:28:59,SKIP,BmVsVWSTCVSy3VvtrXKSvzPbMZ2BV4oakiA3ntNYpump,AGI,,,,,too_few_holders (12 < 15)
2026-08-26 18:29:53,SKIP,8ksp1WvU1x67boWgdaRdLuX58SbQ1FiXcg8mEDZUpump,Roblox,,,,,balance_too_low
2026-08-26 18:35:09,SKIP,CFNXUcjQRqnb6qmvPfTbknp5C99nHAfP3koekWKuY87L,Perchi,,,,,serial_dev (153785 prior mints)
2026-08-26 18:35:54,SKIP,4SGAPCcKHKMR8foFdsC211u4a41rTmhH54uZvhnxpump,PVE,,,,,serial_dev (226 prior mints)
2026-08-26 18:36:00,SKIP,2dD48iGQ9v7ARzNxN9DHp2sZDnTZbjPQ2RJzMbcapump,TXRP,,,,,liquidity_too_low (2 < 1500)
2026-08-26 18:36:48,SKIP,DD66MQ2u46WZGgtz9VgV7KZNdxMPwwY3Xa6F6Wgqpump,CLAN,,,,,concentration_risk (98.4% > 40.0%)
2026-08-26 18:38:49,SKIP,BZCCL2NamEVEXSDqGKdYtxma6hiKftdyMuLCvShpRHKD,oui,,,,,serial_dev (218 prior mints)
2026-08-26 18:39:52,SKIP,2ys1NdH5JDZa1PuRWqTLYxpdWa1eTajSFnhKKSLepump,TripleP,,,,,balance_too_low
2026-08-26 18:40:13,SKIP,AyKRmkRvxZMpuN3TgjML5LdZ4JwTGoZ9iBKHE4BBpump,TripleN,,,,,concentration_risk (58.9% > 40.0%)
2026-08-26 18:41:22,SKIP,H26P1idoySCdUbqpYLHrBTBJZvJwm5NpKoFBRZzMpump,YAWPER,,,,,too_few_holders (12 < 15)
2026-08-26 18:42:02,SKIP,7SU9LNxwinvBYgtfHLv53f2t5Bp8URXjda6Q4VGCpump,GoyBeam,,,,,serial_dev (13496 prior mints)
2026-08-26 18:45:23,SKIP,7p2ZYQkJnbD9dU6pNjDbrgwQ9Q6HqWqPQQMRqkspump,Perchi,,,,,concentration_risk (95.0% > 40.0%)
2026-08-26 18:47:15,SKIP,C971pAReT8BuyERpQoSj6rWbWFX2vCnwSGSp94Xpump,qBTC,,,,,concentration_risk (94.7% > 40.0%)
2026-08-26 18:52:28,SKIP,E6fPF456ajoV9LPGtbgFdmMG5xbtcRrdUg9ekgkCpump,cete,,,,,concentration_risk (55.9% > 40.0%)
2026-08-26 18:53:16,SKIP,GuYxhafeew241DThgKquTXEEBpt8FRPdRq6xfstdpump,Alon,,,,,concentration_risk (97.5% > 40.0%)
2026-08-26 18:53:43,SKIP,6Qo3jUT7gx6rqBuvSCPcqPbxYFxWnFy7t9bWcbPfpump,KC,,,,,serial_dev (8767 prior mints)
2026-08-26 18:54:19,SKIP,DYtMrrfdcw6ZQhvWF2BeUdFLMwaTGpbBxSP9G9qMpump,SIMPLE,,,,,liquidity_too_low (3 < 1500)
2026-08-26 18:54:34,SKIP,3rk3u5ngcMMBc1aoQbff8Y3GSUKvhGb5kWRPSGrLbMs7,LEEKCORP,,,,,concentration_risk (56.1% > 40.0%)
2026-08-26 18:54:58,SKIP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,,,,,concentration_risk (82.2% > 40.0%)
2026-08-26 18:56:47,SKIP,ECjiqWq4ShpY212Wa9diK22Nf3BqLMZ6pAFJwsXzpump,BONFIRE,,,,,liquidity_too_low (3 < 1500)
2026-08-26 18:57:11,SKIP,3jNd8LdRvzCKBdWevmaqdDfqGk7op8GqkXnb3qVBpump,CALLIT,,,,,liquidity_too_low (4 < 1500)
2026-08-26 18:57:20,SKIP,Hf1TiBWuMdrohY4DcrRSbLYXbpw8sEKBKUb3f9fjpump,MAC,,,,,balance_too_low
2026-08-26 18:57:32,SKIP,J4PvsKhfNgGbKopAyoDhe11EZvufEyfwVtNJnANgpump,Karamatta,,,,,balance_too_low
2026-08-26 18:57:35,SKIP,4tQCcKuj5EdAuGzvADpNrV7n4DZ4rBCdzTK3m6GKpump,AUREX,,,,,balance_too_low
2026-08-26 18:58:17,SKIP,216FJX3X4e2ekEgniYCEVSq1jz7jbKKiWz19VRcQpump,fwank,,,,,actively_dumping (-44.7% in 5m)
2026-08-26 18:59:36,SKIP,DsSFqoFWz8hSqoZT3j5kBQumt9wZQ3nxGKJs74yTpump,RACISM,,,,,balance_too_low
2026-08-26 19:00:45,SKIP,GYK5fKvimzwY1syNnhT46Z4myyxDhvLjrHj33hnQpump,Catestacio,,,,,balance_too_low
2026-08-26 19:01:27,SKIP,492VSWnyaFmp6f65rRmWmgU1t1qXVpoQpxLvADHopump,CONGRESODA,,,,,liquidity_too_low (21 < 1500)
2026-08-26 19:02:03,SKIP,UCVptLysYJxf1hHVSnFgNBAWW5baoDuA5HDWrnQpump,Roblox,,,,,concentration_risk (95.6% > 40.0%)
2026-08-26 19:02:55,SKIP,3okw13uU5uVzAAVakihDgE6WB6FuQN7cUfdxPWmKpump,COIN,,,,,liquidity_too_low (8 < 1500)
2026-08-26 19:03:22,SKIP,FVmxnHtqh9xr3ujBzgVBw866K25s8WnptobJAqyUpump,CATE,,,,,concentration_risk (97.4% > 40.0%)
2026-08-26 19:04:43,SKIP,7zUvYvt4bKm68QoMZVv88HqAYkdzrDSyRmp4Gasjpump,$MUSKIT,,,,,liquidity_too_low (6 < 1500)
2026-08-26 19:04:46,SKIP,CTPoyCwkjMvoJwU4xvZZqoD8tiYk6yDchySiN5gGpump,fone,,,,,balance_too_low
2026-08-26 19:07:32,SKIP,bEnGFKnJEZhP15WtbA7KJ8jQadB7D8nzUNUtfLYpump,gamble,,,,,liquidity_too_low (7 < 1500)
2026-08-26 19:07:47,SKIP,DzYpVqiT1erLDL8XkcA5DZpsh5cYBQPahHWNMg22pump,DP,,,,,liquidity_too_low (22 < 1500)
2026-08-26 19:11:41,SKIP,8XW3VWW6metpfyN48JXhNMEaNXHx8RqXHaz5mL6bpump,POT,,,,,serial_dev (2497 prior mints)
2026-08-26 19:13:06,SKIP,a9ybSRCAaaYbxW6dFX2WGRnFGH61yo9gCPZCwtQpump,USTF,,,,,concentration_risk (97.4% > 40.0%)
2026-08-26 19:13:12,SKIP,EVqRipFmqQZueKLhvhy4xae7ULLeuRhsBrgU7Frspump,orange,,,,,liquidity_too_low (1 < 1500)
2026-08-26 19:13:54,SKIP,HJZkVeU65SSkJ1sR2y1BNfp7hu7syHaknFweiHi3pump,nigachu,,,,,balance_too_low
2026-08-26 19:14:03,SKIP,6z2tsEY8AGQXnSuDTt7v1oTsgAvLGCpkTEVQJoXNpump,GURDLE,,,,,liquidity_too_low (9 < 1500)
2026-08-26 19:14:15,SKIP,3K394uLwbFsnbx8VLjCnSioa3u4MW2edQ7YZwXMDpump,CLAUDETOPIA,,,,,balance_too_low
2026-08-26 19:15:54,SKIP,9BepWhU7EaYdDZ46Wk2pHebq8xvTNQySJQWXp7S4pump,1A,,,,,concentration_risk (57.1% > 40.0%)
2026-08-26 19:17:31,SKIP,G6YqS9i2qoHSAJ3BgHtqonkAciEBrRcoG4P4dkkVpump,fone,,,,,serial_dev (6726 prior mints)
2026-08-26 19:17:34,SKIP,AohYauP2p2PojJqHhrBFiWuR5BKFMWkkDKXqaMyApump,wolfcat,,,,,liquidity_too_low (20 < 1500)
2026-08-26 19:18:22,SKIP,6Em5uEnNXwvTRAm9tLLo9zCHjUaXdcS46FSeNABSpump,BApes,,,,,liquidity_too_low (13 < 1500)
2026-08-26 19:18:25,SKIP,5pJ7qZG93X2oNU2y54TBWT1qisqhiuKmmEaKxVQwpump,JEWCAT,,,,,liquidity_too_low (10 < 1500)
2026-08-26 19:18:34,SKIP,DS8X1RYHujbaQsRFhTMCpZCdCgG26nEW1yfMPVx2o7iq,Memelords,,,,,serial_dev (153795 prior mints)
2026-08-26 19:18:43,SKIP,UmEBUNDzhctPnu8c6wP39eU6aUUDnsaKDUogiEupump,fone,,,,,concentration_risk (95.5% > 40.0%)
2026-08-26 19:19:01,SKIP,8h2bZmz1FtLytriD84SZrd4joYoHYarUqbGGC4LcazE7,MEMELORDS,,,,,serial_dev (13578 prior mints)
2026-08-26 19:19:58,SKIP,mzdrxApTG4vYZKv9sLXnNvvAgoj4ifx7vUXPVappump,USNS,,,,,concentration_risk (97.3% > 40.0%)
2026-08-26 19:21:44,SKIP,E3cerPmgB9nX4dM8oMVmDEgucodKn2m78zyp9DqPpump,TOPBLAST,,,,,balance_too_low
2026-08-26 19:22:38,SKIP,DqDCrRAtKB8nmfP8zBNddeiLv5vNqPEt5znw2WkFpump,GINNAN,,,,,balance_too_low
2026-08-26 19:24:02,SKIP,8FZeGgZJumbXDj8Uz9JdhpwgqXaB6FZcqXJfzfpopump,NUCJUG,,,,,liquidity_too_low (2 < 1500)
2026-08-26 19:27:21,SKIP,5XGhEmR6EtemJDx29GoeMsTvQei2c2pJNAyAsY1Xpump,$PCOCK,,,,,liquidity_too_low (7 < 1500)
2026-08-26 19:27:24,SKIP,2PUaXU96RTULUt3KktUuV5GiW4MBVAh669WRMKG7pump,Y,,,,,serial_dev (546 prior mints)
2026-08-26 19:27:36,SKIP,BNimEDyc8hRXf52QTzFKSyoGCStBoNb4onUwQmrupump,Bunny,,,,,balance_too_low
2026-08-26 19:29:04,SKIP,8JkwcwMwuxkYYFjL3QB6iMnMgsWjgMP6acS5axnRpump,Aspen,,,,,concentration_risk (80.5% > 40.0%)
2026-08-26 19:31:31,SKIP,AHYyt3ZNdFm8ruZeZDgdKL2QaTxGjdH3zZDdhr2Xpump,TWERKDOG,,,,,actively_dumping (-16.8% in 5m)
2026-08-26 19:32:10,SKIP,44q2SajWvhoBeBR8hyii6DnGZMfENnDAvhh1szAypump,HOOK,,,,,concentration_risk (98.2% > 40.0%)
2026-08-26 19:32:16,SKIP,83vq8FUNdnt6QM8jb9arSLxWXXji1feUdFeLTtR6pump,pc,,,,,serial_dev (2200 prior mints)
2026-08-26 19:32:31,SKIP,BKes8rVCr3BZ46diy9eKL6aJXddGamvMjdcJ4eNMpump,Higher,,,,,concentration_risk (51.3% > 40.0%)
2026-08-26 19:32:37,SKIP,4V3hGYreUw7UvxVvZCn5M9wtm7DJQKeuH7FqKZrJpump,MOLGOL,,,,,liquidity_too_low (2 < 1500)
2026-08-26 19:33:08,SKIP,BeoBNxebRrGPBmBfLN6TpA59QV98cPMFGxJQLjvjpump,Tortoise,,,,,concentration_risk (98.2% > 40.0%)
2026-08-26 19:35:26,SKIP,5JMojLcVYH4XePtEqEUZijRkraseGfdTRiUxW3Jdpump,COIN,,,,,liquidity_too_low (2 < 1500)
2026-08-26 19:35:56,SKIP,8fpyCQo2h9BRSd3ND41x9D75CZnhkYuJ2QL5EueApump,euphoria,,,,,balance_too_low
2026-08-26 19:36:50,SKIP,HaCV3pgHsYVAgKAyDDwVa6oBP3nTaZcuwm87b7WApump,BLURY7,,,,,liquidity_too_low (5 < 1500)
2026-08-26 19:37:18,SKIP,FSL7B5j1SViPFsK2V1uH4Xvrv4UjSqyTc3qF8Bxrpump,NIBIRU,,,,,liquidity_too_low (12 < 1500)
2026-08-26 19:38:15,SKIP,FvnW6LaKpF19aHKtvJvwdtZNJ6RmArdupTUuBC4Cpump,BONZAI,,,,,liquidity_too_low (20 < 1500)
2026-08-26 19:38:45,SKIP,5hgPuTypAhCYoa213bcsQXSq8s8eGZMtLFRXNd22pump,TOGI,,,,,concentration_risk (66.6% > 40.0%)
2026-08-26 19:39:12,SKIP,HavpAp4PqYUfiwyFpd9qcCKWrEVi52Z7CYJuXfQqpump,Beagle,,,,,concentration_risk (92.9% > 40.0%)
2026-08-26 19:42:58,SKIP,FHVnqAevidRP1hFuGQRF3xGU3S2burVgb5QGG3Npump,PORNHUB,,,,,concentration_risk (93.8% > 40.0%)
2026-08-26 19:43:13,SKIP,GJ5xAHgJkPYT54gUT4AhSNDtB6rCzwcwT8souPs8pump,RABBAN,,,,,liquidity_too_low (2 < 1500)
2026-08-26 19:45:31,SKIP,2NHq3jiR7fyWcRhDcJ1SiHXKZrA8TrQNNjVPbrbfpump,Stubbs,,,,,serial_dev (82 prior mints)
2026-08-26 19:45:59,SKIP,CSmR47DKDSyWAqy1AeB71EYK68HX18z8mf8JgRy9pump,MARTIN,,,,,too_few_holders (11 < 15)
2026-08-26 19:46:35,SKIP,552YWdwtBiwcB3E27Fij6om3yGygkH9HyN1FvexSpump,TOXBAN,,,,,liquidity_too_low (6 < 1500)
2026-08-26 19:47:47,SKIP,AffEKCNZ8HKxcHuDFXyfrgmv5hnWZF1a9f138ioGpump,AGI,,,,,concentration_risk (87.3% > 40.0%)
2026-08-26 19:48:08,SKIP,nmnfGnVSAP7zHd4nv2nFEQqks9LnhLmicmrsLKbpump,Memelords,,,,,concentration_risk (95.1% > 40.0%)
2026-08-26 19:49:20,SKIP,En5SJ2k74jpfo8PkSn7Gfh6AAVjPYuKdneeNZfRTpump,Chomp,,,,,serial_dev (914 prior mints)
2026-08-26 19:49:51,SKIP,BGA3NkTcaK5pUpwoEfFWwdMNsbqLSyVaAmxw9x9Kpump,HOOK,,,,,concentration_risk (98.2% > 40.0%)
2026-08-26 19:50:09,SKIP,9damvz9dtiVVLavKQ9s3jEP7oMwC7PuYbcsFjrjXpump,M6,,,,,concentration_risk (84.5% > 40.0%)
2026-08-26 19:50:21,SKIP,BWXotTLDzfjdCGBszi58WQmMT3y2hFGYBcTApQeKpump,HUMANVERSE,,,,,liquidity_too_low (5 < 1500)
2026-08-26 19:50:48,SKIP,2CwrKfvmFtZkuysJrp3D7RfebvciWFmNvmostpN7tdDG,NEETJAK,,,,,concentration_risk (60.9% > 40.0%)
2026-08-26 19:51:39,SKIP,22hwGyN552rCB7GW73GdC839Nkbi881jCXNgvoT5pump,Higher,,,,,concentration_risk (77.2% > 40.0%)
2026-08-26 19:52:36,SKIP,EGXWYHMPsaa7G9zJeAHyBu9q8jewzujXdBMLwsGLpump,Shrekli,,,,,serial_dev (3717 prior mints)
2026-08-26 19:57:08,SKIP,AWzPVTuDS9Js9SvwVZ3K1nqxcyEdp3t25enVGnWzrC8,JOLENE,,,,,liquidity_too_low (4 < 1500)
2026-08-26 19:58:20,SKIP,8GhXDSV3jN8ycyDukipbE7wWvnd28KVs5cN64vBxpump,MANIFEST,,,,,serial_dev (221 prior mints)
2026-08-26 19:58:35,SKIP,GAnCG2oFkeGgTeiZVzjb8f1bkKLDaerZfQyY4Z3upump,CHUNGUS,,,,,actively_dumping (-52.4% in 5m)
2026-08-26 19:59:38,SKIP,afknvAKFBuTJiwK5e2MeGQHrkcsfdADiSZCWKBy5GTF,AFK,,,,,balance_too_low
2026-08-26 20:00:32,SKIP,NtY17abT8wdteUZ7qpdmugQjDreuztsPsHsfsqRpump,IRAN,,,,,concentration_risk (93.8% > 40.0%)
2026-08-26 20:01:06,SKIP,7LGp5EmXoFhKP5mXQs4u87C2oWmPgbga52QEw5sEpump,long,,,,,concentration_risk (49.6% > 40.0%)
2026-08-26 20:02:00,SKIP,74gi8dFZQjafTT1r6ZsB9eCzCZU8v3ykJhgY8vRpump,SOL,,,,,concentration_risk (63.1% > 40.0%)
2026-08-26 20:03:27,SKIP,HSfBQb92aD9SMkisA5j5akCipzevR8obfgpjqZwopump,Heaven,,,,,balance_too_low
2026-08-26 20:04:18,SKIP,BXhcEHHYizRzbB3Bz7NJptoMdXoNquM14WzaxqGpump,USMS,,,,,concentration_risk (99.4% > 40.0%)
2026-08-26 20:04:55,SKIP,FXsQrRUbD9TduHkPob5fCbuNf3UcE8agmTS7ZEEWpump,Shrekli,,,,,serial_dev (23897 prior mints)
2026-08-26 20:06:04,SKIP,J8UHbVGmZj4NTi6wJPM6gyTg9TuB31GBvYHTxWiEpump,canal,,,,,balance_too_low
2026-08-26 20:07:04,SKIP,C1Dn4PWLMpwJdqezLvNm5YSpDsPi7rveFh258kaLpump,TURBULENT,,,,,serial_dev (6964 prior mints)
2026-08-26 20:07:19,SKIP,Bpi17g2cw6Eua7s1aCjgDNszaMfW4rSzQeiucoxKpump,SCAT,,,,,balance_too_low
2026-08-26 20:07:25,SKIP,5iXXouABEyS8nfTemoRmEKtwjPppLAggbPUYq9Lxpump,HEY OHTANI,,,,,liquidity_too_low (2 < 1500)
2026-08-26 20:09:20,SKIP,BsMa9qFZvAwitkjJ5iTUhWgcDzdJfMXxikZopdkwpump,Honeybun,,,,,actively_dumping (-32.7% in 5m)
2026-08-26 20:09:26,SKIP,BZ44bpnCTXF9yzAQYKgAfcYSJsyF5eTdKKEZ2Ysrpump,PEPE,,,,,concentration_risk (57.7% > 40.0%)
2026-08-26 20:09:38,SKIP,2w9Fmb3yTnsCrd33qt7a3pHk4a99QidaHeLEd9HZSvWE,Higher,,,,,concentration_risk (95.2% > 40.0%)
2026-08-26 20:09:47,SKIP,2QiVBsc1cGosT8eu9GZRy4BnYfdnMARjeLwwzu37pump,LICKDAR,,,,,concentration_risk (85.3% > 40.0%)
2026-08-26 20:10:32,SKIP,GCm5ord5qSc2ReGezX4BUt3jqXmzfFaiy5TbCuBVpump,fone,,,,,concentration_risk (98.4% > 40.0%)
2026-08-26 20:11:29,SKIP,ECNZpJp9RCmzJCcmbFsyVarxxaPtk1w9yMBYJz8Tpump,CUM,,,,,balance_too_low
2026-08-26 20:13:00,SKIP,5Vw7MzhcLzjHKMjikzyw2rtA6FsN6iGrbbNCmj57pump,MOLSPE,,,,,liquidity_too_low (0 < 1500)
2026-08-26 20:13:24,SKIP,9qnf5eZP4bPHx99ESECJ76TMUKCW5ZYCfxJnq84Ypump,PHAWIZ,,,,,liquidity_too_low (28 < 1500)
2026-08-26 20:14:18,SKIP,2B7RN1Q1rWfMWscF3PpYvPB73V6zM1oDgCG9ZHvWpump,QEPE,,,,,balance_too_low
2026-08-26 20:14:30,SKIP,BGhT1zRSQGktnQxdGknxTwmLfwRtpM3teErE6gBjpump,qEPE,,,,,serial_dev (2177 prior mints)
2026-08-26 20:15:25,SKIP,7Gv9ZVoFT8GoJkBnscbokc8iK7B8REzykphcS6u3pump,Squirrel,,,,,serial_dev (159 prior mints)
2026-08-26 20:15:43,SKIP,CRn3kRuvJ4L75kAVkbtJznd6dgcamH8kZ3drsPEdpump,COIN,,,,,liquidity_too_low (26 < 1500)
2026-08-26 20:16:13,SKIP,BmocNuU7y78ccvoow6jeTXgcuboDrPy3gUV44em5pump,MEOWNCIL,,,,,liquidity_too_low (7 < 1500)
2026-08-26 20:17:16,SKIP,n2n6zQUetSqAV9GULTNvffJcGHCKoznDYLwF93dpump,USTF,,,,,concentration_risk (96.9% > 40.0%)
2026-08-26 20:17:31,SKIP,Kc3RWLHYvmfhSk4qW4yYpimyv8794ZQoXBRoBH8pump,FTFS,,,,,concentration_risk (99.4% > 40.0%)
2026-08-26 20:17:37,SKIP,BoT56XKVzTSZyBvp6W3bthPupwFggW5dQy5ivBPPpump,Laika,,,,,concentration_risk (53.5% > 40.0%)
2026-08-26 20:17:40,SKIP,DHJiThVVszoWpYewopKsknCpSKbSBCid9ZLeLSR3pump,chicky,,,,,serial_dev (2861 prior mints)
2026-08-26 20:19:26,SKIP,AGsvVDfFbag6gHxVxEMH84n3zqvE8bM1NqECcMcxpump,$PXP,,,,,liquidity_too_low (5 < 1500)
2026-08-26 20:19:56,SKIP,HF133kVSnFSHBcAg9BYr5UfiGtLS2KBL1vxfUrx4pump,QUARTER,,,,,serial_dev (16491 prior mints)
2026-08-26 20:21:54,BUY,CX1DVVJ8NuufWbsB4J1RxSMw7NFVUG2fZZp4Cgeipump,Pistachio,0.00001273,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:22:06,SELL,CX1DVVJ8NuufWbsB4J1RxSMw7NFVUG2fZZp4Cgeipump,Pistachio,0.00000525,0.83,0.0321,-1.2337,stop_loss | liq=4290 holders=205 top_pct=26.9 organic=0 chg5m=287.6 chg1h=287.6 organic_buyers5m=0 dev_mints=1 renounced=True lp_locked=True | tx:
2026-08-26 20:23:18,BUY,GK1srbKftr1UQTmFhFBDhZoFqSmL7cESvgZTmC56pump,QUARTER,0.00004381,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:23:25,SELL,GK1srbKftr1UQTmFhFBDhZoFqSmL7cESvgZTmC56pump,QUARTER,0.00003311,1.53,0.0338,-0.5420,stop_loss | liq=7411 holders=143 top_pct=24.5 organic=0 chg5m=844.4 chg1h=844.4 organic_buyers5m=0 dev_mints=18913 renounced=True lp_locked=True | tx:
2026-08-26 20:23:52,BUY,HYPfQTXTynu9GBYtMwujsVo3hEdCTEeSer6DQbudpump,🟢,0.00003259,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:24:01,BUY,8nV98TE9A5CLHMAaDeqU66wdA9gmhdfrchAsn7kMpump,🟢,0.00000659,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:24:01,SELL,HYPfQTXTynu9GBYtMwujsVo3hEdCTEeSer6DQbudpump,🟢,0.00002303,1.43,0.0336,-0.6410,stop_loss | liq=5781 holders=448 top_pct=22.2 organic=0 chg5m=683.9 chg1h=683.9 organic_buyers5m=0 dev_mints=38 renounced=True lp_locked=True | tx:
2026-08-26 20:24:08,BUY,GHyHCEb88yuqkDcJSzB4m6dCYfuEniQaHRYNWecpump,Pistacio,0.00050385,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:24:40,SELL,GHyHCEb88yuqkDcJSzB4m6dCYfuEniQaHRYNWecpump,Pistacio,0.00037666,1.51,0.0338,-0.5586,stop_loss | liq=34529 holders=154 top_pct=94.9 organic=0 chg5m=287.5 chg1h=287.5 organic_buyers5m=0 dev_mints=1 renounced=True lp_locked=True | tx:
2026-08-26 20:24:49,BUY,E8ZKreVx3SCYf72maFfXPcJ4F2Z3mzijX7aZV8wYMYV8,VOID,0.00000532,1.99,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:24:53,SELL,8nV98TE9A5CLHMAaDeqU66wdA9gmhdfrchAsn7kMpump,🟢,0.00000718,2.20,0.0355,0.1300,take_profit | liq=1629 holders=22 top_pct=45.0 organic=0 chg5m=-36.8 chg1h=-36.8 organic_buyers5m=0 dev_mints=13509 renounced=True lp_locked=True | tx:
2026-08-26 20:24:56,SELL,E8ZKreVx3SCYf72maFfXPcJ4F2Z3mzijX7aZV8wYMYV8,VOID,0.00000696,2.63,0.0366,0.5674,take_profit | liq=1391 holders=79 top_pct=20.5 organic=0 chg5m=26.1 chg1h=26.1 organic_buyers5m=0 dev_mints=4875 renounced=True lp_locked=True | tx:
2026-08-26 20:26:23,BUY,D6eFg2ZJ7yonmMLMjUjN6hPm6JRYrSCrCMz663xnpump,ANTHROPICA,0.00000000,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:26:36,SELL,D6eFg2ZJ7yonmMLMjUjN6hPm6JRYrSCrCMz663xnpump,ANTHROPICA,0.00000001,13.76,0.0644,11.6570,take_profit | liq=1 holders=19 top_pct=78.7 organic=0 chg5m=-97.3 chg1h=-100.0 organic_buyers5m=0 dev_mints=2220 renounced=True lp_locked=True | tx:
2026-08-26 20:26:45,BUY,2wmKRgPZjD7hUdrPS9g5CDcUcSd4n7AxyyGR9Z82pump,NUCJUG,0.00000202,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:26:54,BUY,9oAr4azEnRTEYpbWMFvgCoDVuvZrYDeS4UkMj9Yapump,FREYA,0.00006929,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:27:07,SELL,9oAr4azEnRTEYpbWMFvgCoDVuvZrYDeS4UkMj9Yapump,FREYA,0.00008352,2.43,0.0361,0.3637,take_profit | liq=9247 holders=390 top_pct=23.4 organic=0 chg5m=939.9 chg1h=939.9 organic_buyers5m=0 dev_mints=1 renounced=True lp_locked=True | tx:
2026-08-26 20:27:45,BUY,ASie7swnrL6Lhq3zij3htKowjuSgb85CqcrNtj2ypump,CODEXAI,0.00000001,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:27:51,SELL,ASie7swnrL6Lhq3zij3htKowjuSgb85CqcrNtj2ypump,CODEXAI,0.00000001,1.66,0.0342,-0.4055,stop_loss | liq=15 holders=15 top_pct=40.9 organic=0 chg5m=-100.0 chg1h=-99.5 organic_buyers5m=0 dev_mints=1604 renounced=True lp_locked=True | tx:
2026-08-26 20:29:15,SELL,2wmKRgPZjD7hUdrPS9g5CDcUcSd4n7AxyyGR9Z82pump,NUCJUG,0.00000011,0.11,0.0303,-1.9504,stop_loss | liq=45 holders=5 top_pct=98.6 organic=0 chg5m=7965.3 chg1h=7965.3 organic_buyers5m=0 dev_mints=684 renounced=True lp_locked=True | tx:
2026-08-26 20:29:48,BUY,HbAuZsM2xLR94NPfN6tWVnioZb4pwszXkR2dqgcipump,chinkcoin,0.00000627,2.00,0.0350,,needs 1.085x to exit profitably | tx:
2026-08-26 20:30:31,SELL,HbAuZsM2xLR94NPfN6tWVnioZb4pwszXkR2dqgcipump,chinkcoin,0.00000515,1.66,0.0341,-0.4100,stop_loss | liq=1567 holders=190 top_pct=21.8 organic=0 chg5m=6.1 chg1h=6.1 organic_buyers5m=0 dev_mints=14637 renounced=True lp_locked=True | tx:
2026-08-26 20:30:41,BUY,jRWMbtHvToFYq5MfJDAJfQqyz94tetm4en8W53Upump,DOGE,0.00000094,2.00,0.0350,,needs 1.085x to exit profitably | tx:
